0,https://www.google.com.tw/maps/place/%E6%82%A8%E5%A5%BD%E7%81%AB%E9%9B%9E%E8%82%89%E9%A3%AF/data=!4m7!3m6!1s0x34682247a5c0eac9:0xfdb34762a310005!8m2!3d24.9537628!4d121.2306413!16s%2Fg%2F11c3s92qq2!19sChIJyerApUciaDQRBQAxKnY02w8?authuser=0&hl=zh-TW&rclk=1,您好火雞肉飯,4.3,熟食店,98,$, 320桃園市中壢區中北路二段351號,Plus Code: X63J+G7 中壢區 桃園市,1,1,0,1,星期二、11:00 到 14:00、16:00 到 20:00; 星期三、11:00 到 14:00、16:00 到 20:00; 星期四、11:00 到 14:00、16:00 到 20:00; 星期五、11:00 到 14:00、16:00 到 20:00; 星期六、11:00 到 14:00; 星期日、休息; 星期一、休息. 隱藏本週營業時間,, 03 459 6009,,2022-11-29
0,https://www.google.com.tw/maps/place/Insitu%E9%9A%B1%E5%AE%A4%E8%A8%AD%E8%A8%88/data=!4m7!3m6!1s0x3442a97fcce45977:0x8ebc879a96fe3ad!8m2!3d25.0362185!4d121.5357091!16s%2Fg%2F11bbybz8ln!19sChIJd1nkzH-pQjQRreNvqXnI6wg?authuser=0&hl=zh-TW&rclk=1,Insitu隱室設計,3.0,室內設計服務,,, 106台北市大安區仁愛路三段24巷3號,Plus Code: 2GPP+F7 大安區 台北市,0,0,0,0,星期二、10:00 到 19:00; 星期三、10:00 到 19:00; 星期四、10:00 到 19:00; 星期五、10:00 到 19:00; 星期六、休息; 星期日、休息; 星期一、10:00 到 19:00. 隱藏本週營業時間,https://www.facebook.com/INSITUx/, 02 2784 6806,,2022-11-29
0,https://www.google.com.tw/maps/place/%E4%B8%AD%E5%8E%9F%E5%A4%A7%E5%AD%B8/data=!4m7!3m6!1s0x3468221447a0f021:0x2b86d2650bb8bcff!8m2!3d24.9573827!4d121.2407764!16zL20vMDk0NWMz!19sChIJIfCgRxQiaDQR_7y4C2XShis?authuser=0&hl=zh-TW&rclk=1,中原大學,4.3,私立大學,755,$$, 320桃園市中壢區中北路200號,Plus Code: X64R+X8 中壢區 桃園市,0,0,0,0,,https://www1.cycu.edu.tw/, 03 265 9999,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%98%87%E6%89%93%E9%85%92%E5%90%A7+SODA+BAR/data=!4m7!3m6!1s0x34683748eda893ef:0x566ed39e059ca69d!8m2!3d24.8251353!4d121.0080867!16s%2Fg%2F11p77b4t7f!19sChIJ75Oo7Ug3aDQRnaacBZ7TblY?authuser=0&hl=zh-TW&rclk=1,蘇打酒吧 SODA BAR,4.9,酒吧,185,, 302新竹縣竹北市福興路754巷12號5樓,Plus Code: R2G5+36 竹北市 新竹縣,1,0,0,0,星期二、19:00 到 01:00; 星期三、19:00 到 01:00; 星期四、19:00 到 01:00; 星期五、19:00 到 02:00; 星期六、20:00 到 02:00; 星期日、20:00 到 01:00; 星期一、休息. 隱藏本週營業時間,, 0975 266 135,,2022-11-29
0,https://www.google.com.tw/maps/place/T%E6%BF%80%E8%B3%9E%E7%B4%8B%E7%B9%A1%E7%BE%8E%E5%AD%B8%2F%E7%9D%AB%E6%AF%9B%E5%AB%81%E6%8E%A5%2F%E7%B2%89%E9%9C%A7%E7%9C%89%2F%E7%BE%8E%E7%9D%AB%E7%B7%9A%2F%E9%A3%84%E7%9C%89/data=!4m7!3m6!1s0x3442abb49b34ad35:0xca84b7f036ea8079!8m2!3d25.0401452!4d121.5473241!16s%2Fg%2F11fnbc1zq3!19sChIJNa00m7SrQjQReYDqNvC3hMo?authuser=0&hl=zh-TW&rclk=1,T激賞紋繡美學/睫毛嫁接/粉霧眉/美睫線/飄眉,5.0,修眉吧,54,, 106台北市大安區仁愛路四段71巷28-1號1樓,Plus Code: 2GRW+3W 大安區 台北市,0,0,0,0,星期二、11:00 到 18:00; 星期三、11:00 到 18:00; 星期四、11:00 到 18:00; 星期五、11:00 到 18:00; 星期六、10:00 到 18:00; 星期日、休息; 星期一、休息. 隱藏本週營業時間,https://mmodehair.com.tw/eyebrow/, 02 2731 3088,,2022-11-29
0,https://www.google.com.tw/maps/place/%E7%BE%8E%E5%B9%B8%E8%B6%8A%E5%8D%97%E5%B0%8F%E5%90%83%E5%BA%97/data=!4m7!3m6!1s0x346ec83ba37ce30b:0x3274bff7c01a5e60!8m2!3d23.7082432!4d120.542912!16s%2Fg%2F11b7vrmj59!19sChIJC-N8ozvIbjQRYF4awPe_dDI?authuser=0&hl=zh-TW&rclk=1,美幸越南小吃店,4.4,越南餐廳,131,$, 640雲林縣斗六市力行街45號,Plus Code: PG5V+75 斗六市 雲林縣,1,1,0,0,星期二、08:30 到 13:30; 星期三、08:30 到 13:30; 星期四、08:30 到 13:30; 星期五、08:30 到 13:30; 星期六、08:30 到 13:30; 星期日、08:30 到 13:30; 星期一、休息. 隱藏本週營業時間,https://instagram.com/__myhanh__1120?utm_medium=copy_link, 0987 341 148,,2022-11-29
0,https://www.google.com.tw/maps/place/BRAVO+BAR+AND+GRILL/data=!4m7!3m6!1s0x346802af0fcd489f:0x4dbf1b1ff1fdedc2!8m2!3d25.002247!4d121.455078!16s%2Fg%2F1tg6mwfk!19sChIJn0jND68CaDQRwu398R8bv00?authuser=0&hl=zh-TW&rclk=1,BRAVO BAR AND GRILL,3.7,餐廳,46,, 220新北市板橋區貴興路114號,Plus Code: 2F24+V2 板橋區 新北市,1,1,0,0,星期二、18:00 到 02:30; 星期三、18:00 到 02:30; 星期四、18:00 到 02:30; 星期五、18:00 到 04:30; 星期六、18:00 到 04:30; 星期日、18:00 到 02:30; 星期一、18:00 到 02:30. 隱藏本週營業時間,http://www.bravobar.com/, 02 8951 3200,,2022-11-29
0,https://www.google.com.tw/maps/place/%E9%B9%BF%E6%B8%AF%E5%9C%B0%E8%97%8F%E7%8E%8B%E5%BB%9F/data=!4m7!3m6!1s0x3469460061dd94f1:0x5e6be6021ed35e20!8m2!3d24.0483015!4d120.4367842!16s%2Fg%2F11f647vn3l!19sChIJ8ZTdYQBGaTQRIF7THgLma14?authuser=0&hl=zh-TW&rclk=1,鹿港地藏王廟,4.7,寺廟,180,, 505彰化縣鹿港鎮力行街2號,Plus Code: 2CXP+8P 鹿港鎮 彰化縣,0,0,0,0,星期二、06:30 到 18:00; 星期三、06:30 到 18:00; 星期四、06:30 到 18:00; 星期五、06:30 到 18:00; 星期六、06:30 到 18:00; 星期日、06:30 到 18:00; 星期一、06:30 到 18:00. 隱藏本週營業時間,, 04 777 4764,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%AE%B6%E6%A8%82%E7%A6%8F%E8%B6%85%E5%B8%82+%E5%8F%B0%E5%8C%97%E4%BB%81%E6%84%9B%E4%BA%8C%E5%BA%97Taipei+Ren+Ai+2/data=!4m7!3m6!1s0x3442ab6cdd8a45c3:0x7288b1eb1b1e86a6!8m2!3d25.037369!4d121.5563314!16s%2Fg%2F11p3hq8x01!19sChIJw0WK3WyrQjQRpoYeG-uxiHI?authuser=0&hl=zh-TW&rclk=1,家樂福超市 台北仁愛二店Taipei Ren Ai 2,4.0,超級市場,85,, 106台北市大安區仁愛路四段388號號 B1,Plus Code: 2HP4+WG 大安區 台北市,0,0,0,1,星期二、07:00 到 00:00; 星期三、07:00 到 00:00; 星期四、07:00 到 00:00; 星期五、07:00 到 00:00; 星期六、07:00 到 00:00; 星期日、07:00 到 00:00; 星期一、07:00 到 00:00. 隱藏本週營業時間,http://www.carrefour.com.tw/, 02 2702 7521,,2022-11-29
0,https://www.google.com.tw/maps/place/Bar+Resurf/data=!4m7!3m6!1s0x34683552a8b91f39:0x2c26afffb0417b01!8m2!3d24.8114692!4d120.9788664!16s%2Fg%2F11j0_f4t96!19sChIJOR-5qFI1aDQRAXtBsP-vJiw?authuser=0&hl=zh-TW&rclk=1,Bar Resurf,4.8,酒吧,75,, 300新竹市東區民主路107號,Plus Code: RX6H+HG 東區 新竹市,1,0,0,0,星期二、20:00 到 01:00; 星期三、20:00 到 01:00; 星期四、20:00 到 01:00; 星期五、20:00 到 01:00; 星期六、20:00 到 01:00; 星期日、休息; 星期一、休息. 隱藏本週營業時間,https://barresurf.business.site/?utm_source=gmb&utm_medium=referral, 03 542 8282,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%B2%B1Coffee/data=!4m7!3m6!1s0x346e958145102ced:0x26a2fef34a70e798!8m2!3d23.4801001!4d120.4601372!16s%2Fg%2F11g3wn2v2s!19sChIJ7SwQRYGVbjQRmOdwSvP-oiY?authuser=0&hl=zh-TW&rclk=1,岱Coffee,4.9,咖啡廳,148,, 600嘉義市東區民國路179號,Plus Code: FFJ6+23 東區 嘉義市,1,1,0,0,星期二、11:30 到 19:00; 星期三、11:30 到 19:00; 星期四、休息; 星期五、11:30 到 19:00; 星期六、11:30 到 19:00; 星期日、11:30 到 19:00; 星期一、休息. 隱藏本週營業時間,https://www.facebook.com/%E5%B2%B1coffee-235250100569757/, 05 276 1277,,2022-11-29
0,https://www.google.com.tw/maps/place/BA+Basement+%E5%9C%B0%E4%B8%8B%E5%AE%A4%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442ab51b64107fb:0x3014ec5a8394f958!8m2!3d25.0525655!4d121.5475095!16s%2Fg%2F11hmzlgd7z!19sChIJ-wdBtlGrQjQRWPmUg1rsFDA?authuser=0&hl=zh-TW&rclk=1,BA Basement 地下室酒吧,4.9,酒吧,83,, 105台北市松山區南京東路三段335巷5號B1,Plus Code: 3G3X+22 松山區 台北市,1,0,0,0,星期二、休息; 星期三、休息; 星期四、休息; 星期五、20:00 到 02:00; 星期六、20:00 到 02:00; 星期日、休息; 星期一、休息. 隱藏本週營業時間,, 0983 519 030,,2022-11-29
0,https://www.google.com.tw/maps/place/SS+Bar+%E6%98%A5%E6%97%A5%E5%AE%87%E5%AE%99%E6%98%9F%E7%A9%BA%E9%85%92%E5%90%A7%EF%BC%88S%E2%88%99S%E2%88%99A%E2%88%99W+%E6%98%A5%E7%94%9F%E5%A4%8F%E7%A7%8B%E8%97%8F%E5%86%AC%EF%BC%89/data=!4m7!3m6!1s0x346e058880071e6b:0x50954992c5494b90!8m2!3d22.6398564!4d120.3196289!16s%2Fg%2F11jt7671nb!19sChIJax4HgIgFbjQRkEtJxZJJlVA?authuser=0&hl=zh-TW&rclk=1,SS Bar 春,5.0,酒吧,23,, 807高雄市三民區九如一路823號2F,Plus Code: J8Q9+WV 三民區 高雄市,1,0,0,0,星期二、18:00 到 01:00; 星期三、18:00 到 01:00; 星期四、18:00 到 01:00; 星期五、18:00 到 01:00; 星期六、18:00 到 01:00; 星期日、18:00 到 01:00; 星期一、18:00 到 01:00. 隱藏本週營業時間,http://ssaw.com.tw/, 07 974 1218,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%AD%90%E5%97%A8%E5%91%A6%E5%BB%9A%E6%88%BF/data=!4m7!3m6!1s0x34693d923cbf1ccd:0xa4d6f85702e916b9!8m2!3d24.1581692!4d120.6479441!16s%2Fg%2F11d_cbw_gx!19sChIJzRy_PJI9aTQRuRbpAlf41qQ?authuser=0&hl=zh-TW&rclk=1,歐嗨呦廚房,3.5,早餐餐廳,47,, 407台中市西屯區大墩十八街122號,Plus Code: 5J5X+75 西屯區 台中市,1,1,0,0,星期二、06:00 到 13:00; 星期三、06:00 到 13:00; 星期四、06:00 到 13:00; 星期五、06:00 到 13:00; 星期六、06:30 到 12:00; 星期日、休息; 星期一、06:00 到 13:00. 隱藏本週營業時間,, 04 2328 0876,,2022-11-29
0,https://www.google.com.tw/maps/place/%E7%BE%8E%E6%A8%82%E8%BF%AAKTV+BAR/data=!4m7!3m6!1s0x3442a965a6273717:0xff9716502a366337!8m2!3d25.048505!4d121.527757!16s%2Fg%2F11bbt2k2k0!19sChIJFzcnpmWpQjQRN2M2KlAWl_8?authuser=0&hl=zh-TW&rclk=1,美樂迪KTV BAR,4.6,卡拉 OK 酒吧,,, 10491台北市中山區長安東路一段73號B1樓,Plus Code: 2GXH+C4 中山區 台北市,1,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%9B%BC%E6%9B%BC%E9%A4%B5%E9%AD%9A+Night+Food+and+Bar/data=!4m7!3m6!1s0x34683561207b396b:0x718f6e20e38b6d56!8m2!3d24.8021175!4d120.9635145!16s%2Fg%2F11g0r95813!19sChIJazl7IGE1aDQRVm2L4yBuj3E?authuser=0&hl=zh-TW&rclk=1,曼曼餵魚 Night Food and Bar,4.6,餐廳,287,$$, 300新竹市北區勝利路225號,Plus Code: RX27+RC 北區 新竹市,1,0,0,0,星期二、20:00 到 04:00; 星期三、20:00 到 04:00; 星期四、20:00 到 04:00; 星期五、20:00 到 04:00; 星期六、20:00 到 04:00; 星期日、20:00 到 04:00; 星期一、20:00 到 04:00. 隱藏本週營業時間,https://www.facebook.com/pg/%E6%9B%BC%E6%9B%BC%E9%A4%B5%E9%AD%9A-Night-Food-and-Bar-242089293033451/about/?ref=page_internal, 0937 992 203,,2022-11-29
0,https://www.google.com.tw/maps/place/%E4%B8%AD%E5%8E%9F%E5%A4%A7%E5%AD%B8%E6%81%A9%E6%85%88%E5%AE%BF%E8%88%8D/data=!4m7!3m6!1s0x34682214ffb71ad9:0x9e2dd7d1ca259b8c!8m2!3d24.9553873!4d121.2427093!16s%2Fg%2F11cm0hkpq5!19sChIJ2Rq3_xQiaDQRjJslytHXLZ4?authuser=0&hl=zh-TW&rclk=1,中原大學恩慈宿舍,3.7,學生宿舍,50,, 320桃園市中壢區恩慈樓,Plus Code: X64V+53 中壢區 桃園市,0,0,0,0,,http://www.cycu.edu.tw/, 03 265 8400,,2022-11-29
0,https://www.google.com.tw/maps/place/FOCUS(KTV)/data=!4m7!3m6!1s0x3442ab3220b8207b:0x63e897297c88c013!8m2!3d25.0416845!4d121.5514452!16s%2Fg%2F11smvqr2v3!19sChIJeyC4IDKrQjQRE8CIfCmX6GM?authuser=0&hl=zh-TW&rclk=1,FOCUS(KTV),,辣妹酒吧,,, 106台北市大安區忠孝東路四段197號11樓,Plus Code: 2HR2+MH 大安區 台北市,1,0,1,0,星期二、15:00 到 06:00; 星期三、15:00 到 06:00; 星期四、15:00 到 06:00; 星期五、15:00 到 06:00; 星期六、15:00 到 06:00; 星期日、20:00 到 06:00; 星期一、15:00 到 06:00. 隱藏本週營業時間,https://focusktv.business.site/, 02 2711 9192,,2022-11-29
0,https://www.google.com.tw/maps/place/%E4%B9%BE%E4%BA%86%E5%90%A7%E4%B8%B2%E7%87%92%E9%A3%9B%E9%8F%A2%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442a905f89c0dc9:0x1b45ff2f5c5f7dae!8m2!3d25.0702401!4d121.4965203!16s%2Fg%2F11k0ks8b5h!19sChIJyQ2c-AWpQjQRrn1fXC__RRs?authuser=0&hl=zh-TW&rclk=1,乾了吧串燒飛鏢酒吧,4.7,飛鏢酒吧,205,, 241新北市三重區三和路三段26號,Plus Code: 3FCW+3J 三重區 新北市,1,1,0,1,星期二、19:00 到 03:00; 星期三、19:00 到 00:00; 星期四、00:00 到 15:00、19:00 到 00:00; 星期五、00:00 到 15:00、19:00 到 00:00; 星期六、00:00 到 16:00、19:00 到 00:00; 星期日、00:00 到 16:00、19:00 到 00:00; 星期一、00:00 到 16:00、19:00 到 03:00. 隱藏本週營業時間,https://www.facebook.com/cheersbargood/, 02 2970 3060,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%B7%B4%E7%94%9C%E8%94%AC%E9%A3%9F%E5%AE%B6%E5%BB%9A-%E4%B8%AD%E6%AD%A3%E5%85%AC%E5%9C%92%E5%BA%97/data=!4m7!3m6!1s0x346e94321dacf44f:0x320c6aac04f6a469!8m2!3d23.4806502!4d120.4476788!16s%2Fg%2F11bwp1sdk6!19sChIJT_SsHTKUbjQRaaT2BKxqDDI?authuser=0&hl=zh-TW&rclk=1,巴甜蔬食家廚-中正公園店,4.3,素食餐廳,637,$$, 600嘉義市西區北榮街123號,Plus Code: FCJX+73 西區 嘉義市,1,1,0,0,星期二、休息; 星期三、11:00 到 14:30、17:00 到 20:30; 星期四、11:00 到 14:30、17:00 到 20:30; 星期五、11:00 到 14:30、17:00 到 20:30; 星期六、11:00 到 14:30、17:00 到 20:30; 星期日、11:00 到 14:30、17:00 到 20:30; 星期一、11:00 到 14:30、17:00 到 20:30. 隱藏本週營業時間,https://www.facebook.com/%E5%B7%B4%E7%94%9C%E8%94%AC%E9%A3%9F%E5%AE%B6%E5%BB%9A-%E4%B8%AD%E6%AD%A3%E5%85%AC%E5%9C%92%E5%BA%97-1622645624641680/, 05 227 0202,,2022-11-29
0,https://www.google.com.tw/maps/place/W+Taipei+WET+%E6%B1%A0%E7%95%94%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x3442aba4b2822781:0xc9fe2a2234122d3e!8m2!3d25.0406343!4d121.5657976!16s%2Fg%2F124ydp217!19sChIJgSeCsqSrQjQRPi0SNCIq_sk?authuser=0&hl=zh-TW&rclk=1,W Taipei WET 池畔酒吧,4.4,酒吧,79,, 110台北市信義區忠孝東路五段10號,Plus Code: 2HR8+78 信義區 台北市,1,0,0,0,星期二、19:00 到 22:30; 星期三、19:00 到 22:30; 星期四、19:00 到 22:30; 星期五、19:00 到 22:30; 星期六、19:00 到 22:30; 星期日、19:00 到 22:30; 星期一、19:00 到 22:30. 隱藏本週營業時間,http://www.wtaipei.com/en/wet, 02 7703 8767,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%96%B0%E7%AB%B9+Bar+Approx.+%E5%B0%87%E9%80%B2%E9%85%92/data=!4m7!3m6!1s0x346837246d59b9b5:0xa88b39077a133eb8!8m2!3d24.7783818!4d121.0200741!16s%2Fg%2F11gk_n1h22!19sChIJtblZbSQ3aDQRuD4Tegc5i6g?authuser=0&hl=zh-TW&rclk=1,新竹 Bar Approx. 將進酒,4.6,酒吧,338,$$, 300新竹市東區金山街19號2樓,Plus Code: Q2HC+92 東區 新竹市,1,1,0,0,星期二、20:00 到 03:00; 星期三、20:00 到 03:00; 星期四、20:00 到 03:00; 星期五、20:00 到 03:00; 星期六、20:00 到 03:00; 星期日、20:00 到 03:00; 星期一、20:00 到 03:00. 隱藏本週營業時間,https://www.instagram.com/bar_approx/, 03 668 6335,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%8A%9B%E8%A1%8C%E5%9C%B0%E7%94%A2%E7%99%BC%E5%B1%95%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x34017ae50c0b3d15:0x29e947d9426af9e3!8m2!3d22.1958563!4d113.539684!16s%2Fg%2F11b6d0l1d9!19sChIJFT0LDOV6ATQR4_lqQtlH6Sk?authuser=0&hl=zh-TW&rclk=1,力行地產發展有限公司,5.0 星級  1 則評論,地產公司,,, 澳門草堆街No.88號,Plus Code: 5GWQ+8V 澳門,0,0,0,0,,http://lekhang.com.mo/, +853 2837 3737,,2022-11-29
0,https://www.google.com.tw/maps/place/Jay+Darts/data=!4m7!3m6!1s0x3442a965a642e801:0xd824f86da85eee82!8m2!3d25.0483319!4d121.5276143!16s%2Fg%2F11c71bfwln!19sChIJAehCpmWpQjQRgu5eqG34JNg?authuser=0&hl=zh-TW&rclk=1,Jay Darts,4.3,飛鏢酒吧,46,, 10491台北市中山區長安東路一段48號,Plus Code: 2GXH+82 中山區 台北市,1,0,0,0,星期二、18:00 到 00:00; 星期三、18:00 到 00:00; 星期四、18:00 到 00:00; 星期五、18:00 到 00:00; 星期六、18:00 到 00:00; 星期日、18:00 到 00:00; 星期一、18:00 到 00:00. 隱藏本週營業時間,https://ukmybaby.pixnet.net/blog/post/47596359, 02 2567 8573,,2022-11-29
0,https://www.google.com.tw/maps/place/%E7%A5%95%E5%AF%86%E9%85%92%E5%90%A7/data=!4m7!3m6!1s0x34689fc82466f739:0xb721409617c3c6fc!8m2!3d23.9886139!4d121.6059413!16s%2Fg%2F11f57dm_zh!19sChIJOfdmJMifaDQR_MbDF5ZAIbc?authuser=0&hl=zh-TW&rclk=1,祕密酒吧,4.4,酒吧,63,, 970花蓮縣花蓮市國聯五路5之1號970,Plus Code: XJQ4+C9 花蓮市 花蓮縣,1,0,1,0,星期二、休息; 星期三、22:30 到 04:00; 星期四、22:30 到 04:00; 星期五、22:30 到 04:00; 星期六、22:30 到 04:00; 星期日、22:30 到 04:00; 星期一、22:30 到 04:00. 隱藏本週營業時間,https://www.facebook.com/SecretPUB038316248/,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E4%B8%AD%E6%AD%A3%E4%BA%94%E8%A1%97%E6%B2%B9%E9%A3%AF(%E5%8E%9F%E5%8A%9B%E8%A1%8C%E8%B7%AF%E6%B2%B9%E9%A3%AF)/data=!4m7!3m6!1s0x34681f0753968e85:0xf592198d6a3fc5f!8m2!3d25.0023935!4d121.3024268!16s%2Fg%2F11dftwgrxw!19sChIJhY6WUwcfaDQRX_yj1pghWQ8?authuser=0&hl=zh-TW&rclk=1,中正五街油飯(原力行路油飯),,中式麵食店,242,$, 330桃園市桃園區中正五街269號,Plus Code: 2822+XX 桃園區 桃園市,0,0,0,0,星期二、05:00 到 12:00; 星期三、05:00 到 12:00; 星期四、05:00 到 12:00; 星期五、05:00 到 12:00; 星期六、05:00 到 12:00; 星期日、05:00 到 12:00; 星期一、休息. 隱藏本週營業時間,, 03 331 7555,暫時關閉,2022-11-29
0,https://www.google.com.tw/maps/place/Apple+Hank/data=!4m7!3m6!1s0x346936f587827595:0x6d66900e1df6cfbd!8m2!3d23.9545271!4d120.5737432!16s%2Fg%2F1q64hqmv2!19sChIJlXWCh_U2aTQRvc_2HQ6QZm0?authuser=0&hl=zh-TW&rclk=1,Apple Hank,4.7,酒吧,166,$$, 510彰化縣員林市南昌路23號510,Plus Code: XH3F+RF 員林市 彰化縣,1,0,0,0,星期二、20:00 到 02:00; 星期三、20:00 到 02:00; 星期四、20:00 到 02:00; 星期五、20:00 到 02:00; 星期六、20:00 到 02:00; 星期日、20:00 到 02:00; 星期一、20:00 到 02:00. 隱藏本週營業時間,https://www.facebook.com/AppleHankBar, 0975 028 895,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%8B%95%E6%84%9F%E9%85%92%E5%90%A7+Mega+Lounge+Bar/data=!4m7!3m6!1s0x346e95c016a85171:0xdcb329c9a65d4dcc!8m2!3d23.478176!4d120.442107!16s%2Fg%2F11rpd9y7f4!19sChIJcVGoFsCVbjQRzE1dpskps9w?authuser=0&hl=zh-TW&rclk=1,動感酒吧 Mega Lounge Bar,5.0,酒吧,327,, 600嘉義市西區仁愛路560號3樓,Plus Code: FCHR+7R 西區 嘉義市,1,1,0,0,星期二、21:00 到 01:00; 星期三、21:00 到 01:00; 星期四、21:00 到 01:00; 星期五、21:00 到 01:00; 星期六、21:00 到 01:00; 星期日、21:00 到 01:00; 星期一、21:00 到 01:00. 隱藏本週營業時間,https://www.facebook.com/mega.loungebar.chiayi/, 05 216 0386,,2022-11-29
0,https://www.google.com.tw/maps/place/Teens+of+Thailand/data=!4m7!3m6!1s0x30e29926be6c2047:0x1284b4ea344fbf8f!8m2!3d13.7399333!4d100.5140034!16s%2Fg%2F11btwv9skb!19sChIJRyBsviaZ4jARj79PNOq0hBI?authuser=0&hl=zh-TW&rclk=1,Teens of Thailand,4.4,雞尾酒酒吧,476,$$," 76 ซอย นานา Khwaeng Pom Prap, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100泰國",Plus Code: PGQ7+XJ 曼谷 泰國曼谷,1,0,0,0,星期二、18:00 到 01:00; 星期三、18:00 到 01:00; 星期四、18:00 到 01:00; 星期五、18:00 到 01:00; 星期六、18:00 到 01:00; 星期日、18:00 到 01:00; 星期一 (父親節)、18:00 到 01:00、營業時間可能不同. 隱藏本週營業時間,https://m.facebook.com/teensofthailand, +66 97 003 1173,,2022-11-29
0,https://www.google.com.tw/maps/place/Bar+Reviver/data=!4m7!3m6!1s0x3468356ff9698fc5:0xc7d66f0bd15d110e!8m2!3d24.80109!4d120.9687411!16s%2Fg%2F11f62sr7jd!19sChIJxY9p-W81aDQRDhFd0Qtv1sc?authuser=0&hl=zh-TW&rclk=1,Bar Reviver,4.6,酒吧,311,, 300新竹市東區勝利路102號2F,Plus Code: RX29+CF 東區 新竹市,1,0,0,0,星期二、休息; 星期三、20:00 到 03:30; 星期四、20:00 到 03:30; 星期五、20:00 到 03:30; 星期六、20:00 到 03:30; 星期日、20:00 到 03:30; 星期一、20:00 到 03:30. 隱藏本週營業時間,https://inline.app/booking/-My2zR8H0TYsk9xxsGhi:inline-live-2/-My2zRKRKGCtxG2LcWKB, 03 527 8787,,2022-11-29
0,https://www.google.com.tw/maps/place/Bar+Mozaiku+-+%E9%A6%AC%E8%B3%BD%E5%85%8B/data=!4m7!3m6!1s0x346e7660cb6437bd:0xcb9eb425f44e2f2a!8m2!3d23.0006047!4d120.1992331!16s%2Fg%2F11bbrcg58w!19sChIJvTdky2B2bjQRKi9O9CW0nss?authuser=0&hl=zh-TW&rclk=1,Bar Mozaiku - 馬賽克,4.4,酒吧,638,$$, 704台南市北區國華街四段5巷15號,Plus Code: 252X+6M 北區 台南市,1,0,0,0,星期二、休息; 星期三、休息; 星期四、20:00 到 02:00; 星期五、20:00 到 03:00; 星期六、20:00 到 03:00; 星期日、20:00 到 02:00; 星期一、20:00 到 02:00. 隱藏本週營業時間,https://www.facebook.com/BarMozaiku/,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%88%9D%E5%92%96%E5%95%A1-The+Origin+Coffee+Roaster-%E5%B7%B2%E7%A7%BB%E8%87%B3%E5%8F%B0%E4%B8%AD%E6%B2%99%E9%B9%BF/data=!4m7!3m6!1s0x346e942718259d1b:0x5ef98527228d7ae7!8m2!3d23.473493!4d120.4379716!16s%2Fg%2F11c613kgxv!19sChIJG50lGCeUbjQR53qNIieF-V4?authuser=0&hl=zh-TW&rclk=1,初咖啡-The Origin Coffee Roaster-已移至台中沙鹿,,咖啡廳,89,, 600嘉義市西區力行街15號,Plus Code: FCFQ+95 西區 嘉義市,0,0,0,0,星期二、休息; 星期三、13:00 到 20:00; 星期四、13:00 到 20:00; 星期五、13:00 到 20:00; 星期六、13:00 到 21:00; 星期日、13:00 到 19:00; 星期一、13:00 到 20:00. 隱藏本週營業時間,http://www.facebook.com/theorigincoffee, 05 223 8185,暫時關閉,2022-11-29
0,https://www.google.com.tw/maps/place/ALMA+space+%E9%A3%9B%E9%8F%A2%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x34693dd739d9df6b:0x1e91e14a33c3fb47!8m2!3d24.1566827!4d120.6767767!16s%2Fg%2F11h3mwbhx9!19sChIJa9_ZOdc9aTQRR_vDM0rhkR4?authuser=0&hl=zh-TW&rclk=1,ALMA space 飛鏢餐酒館,4.7,酒吧,183,, 404台中市北區中清路一段226號,Plus Code: 5M4G+MP 北區 台中市,1,0,0,0,星期二、19:00 到 02:00; 星期三、19:00 到 02:00; 星期四、19:00 到 02:00; 星期五、19:00 到 02:00; 星期六、19:00 到 02:00; 星期日、19:00 到 02:00; 星期一、19:00 到 02:00. 隱藏本週營業時間,https://almaspace.prosgroup.info/, 04 2203 3499,,2022-11-29
