0,https://www.google.com.tw/maps/place/%E5%A5%BD%E5%BF%83%E6%84%8F%E8%91%B1%E6%8A%93%E9%A4%85/data=!4m7!3m6!1s0x3442a9a29dae597f:0x52b1c803a238148e!8m2!3d25.0293916!4d121.5140071!16s%2Fg%2F11b639pfd2!19sChIJf1munaKpQjQRjhQ4ogPIsVI?authuser=0&hl=zh-TW&rclk=1,好心意葱抓餅,4.6,熟食店,56,$, 100台北市中正區寧波西街106-4號,Plus Code: 2GH7+QJ 中正區 台北市,0,1,0,0,星期二、07:00 到 10:00、15:30 到 19:00; 星期三、07:00 到 10:00、16:00 到 19:00; 星期四、07:00 到 10:00、16:00 到 19:00; 星期五、07:00 到 10:00、16:00 到 19:00; 星期六、07:00 到 11:00; 星期日、休息; 星期一、07:00 到 10:00、16:00 到 19:00. 隱藏本週營業時間,https://www.facebook.com/CK.Goodwill.Scallion.Pancake.00/, 0922 386 635,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%BF%AB%E6%A8%82%E6%95%B8%E4%BD%8D%E5%BD%B1%E5%83%8F%E5%99%A8%E6%9D%90%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/data=!4m7!3m6!1s0x3442a90c8d276023:0x2390c4815ae08915!8m2!3d25.0452987!4d121.5118418!16s%2Fg%2F11j2y0nfyd!19sChIJI2AnjQypQjQRFYngWoHEkCM?authuser=0&hl=zh-TW&rclk=1,快樂數位影像器材有限公司,5.0,相機專賣店,,, 100台北市中正區漢口街一段73-1號,Plus Code: 2GW6+4P 中正區 台北市,0,0,0,0,星期二、13:00 到 21:00; 星期三、13:00 到 21:00; 星期四、13:00 到 21:00; 星期五、13:00 到 21:00; 星期六、13:00 到 21:00; 星期日、13:00 到 21:00; 星期一、13:00 到 21:00. 隱藏本週營業時間,, 02 2331 1488,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%B1%95%E7%9B%88%E8%B2%BF%E6%98%93%EF%BD%9C%E9%A4%90%E9%A3%B2%E6%96%99%E7%90%86%E9%A3%9F%E6%9D%90%E3%80%81%E9%A3%9F%E5%93%81%E6%89%B9%E7%99%BC%E9%9B%B6%E5%94%AE/data=!4m7!3m6!1s0x3442a9b18b5e9fdf:0x4ea7778fa3b3d43d!8m2!3d25.0521067!4d121.4717699!16s%2Fg%2F11q1p46cgb!19sChIJ359ei7GpQjQRPdSzo493p04?authuser=0&hl=zh-TW&rclk=1,展盈貿易｜餐飲料理食材、食品批發零售,5.0,食品供應商,,, 24158新北市三重區光復路一段130巷1號,Plus Code: 3F2C+RP 三重區 新北市,0,0,0,0,星期二、09:00 到 05:00; 星期三、09:00 到 17:00; 星期四、09:00 到 17:00; 星期五、09:00 到 17:00; 星期六、休息; 星期日、休息; 星期一、09:00 到 17:00. 隱藏本週營業時間,https://www.grandglobal.com.tw/, 02 2999 3113,,2022-11-29
0,https://www.google.com.tw/maps/place/%E7%94%B7%E5%AD%90%E6%BC%A2%E7%90%86%E9%AB%AE%E5%BB%B3+B.A.M+Barber+Shop/data=!4m7!3m6!1s0x3442a9bc4354aadf:0x440388e22a48c2ee!8m2!3d25.0251692!4d121.5102137!16s%2Fg%2F1pzv3w3_v!19sChIJ36pUQ7ypQjQR7sJIKuKIA0Q?authuser=0&hl=zh-TW&rclk=1,男子漢理髮廳 B.A.M Barber Shop,4.8,男士理髮店,97,, 100台北市中正區寧波西街231號,Plus Code: 2GG6+33 中正區 台北市,0,0,0,0,星期二、12:00 到 21:00; 星期三、休息; 星期四、12:00 到 21:00; 星期五、12:00 到 21:00; 星期六、休息; 星期日、12:00 到 21:00; 星期一、12:00 到 21:00. 隱藏本週營業時間,https://bambarbershop.business.site/, 02 2307 2515,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%8F%A4%E6%97%A9%E5%91%B3%E5%9B%9B%E5%85%A9%E5%88%88%E5%8C%85/data=!4m7!3m6!1s0x3442a9991f23240b:0xcb0d7735a572eea6!8m2!3d25.0306805!4d121.5172971!16s%2Fg%2F11k5n4j_mw!19sChIJCyQjH5mpQjQRpu5ypTV3Dcs?authuser=0&hl=zh-TW&rclk=1,古早味四兩刈包,4.4,,,, 100台北市中正區寧波西街63巷,Plus Code: 2GJ8+7W 中正區 台北市,0,0,0,0,,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E7%99%92%E6%89%80vegvi%CC%81sir/data=!4m7!3m6!1s0x3442a9353abd6765:0xfc0ef054573744d0!8m2!3d25.0259422!4d121.5118416!16s%2Fg%2F11sbfdy09p!19sChIJZWe9OjWpQjQR0EQ3V1TwDvw?authuser=0&hl=zh-TW&rclk=1,癒所vegvísir,5.0,餐廳,19,, 100台北市中正區汀州路一段312巷12弄9號1 樓,Plus Code: 2GG6+9P 中正區 台北市,1,0,0,0,,https://instagram.com/vegvisirandceline?igshid=YmMyMTA2M2Y=,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%AF%A7%E6%B3%A2%E8%8A%8B%E5%9C%93%E5%BA%97/data=!4m7!3m6!1s0x3442a998fc763741:0xe27fd9071013f7c4!8m2!3d25.0300744!4d121.5166642!16s%2Fg%2F11b_2tfgqt!19sChIJQTd2_JipQjQRxPcTEAfZf-I?authuser=0&hl=zh-TW&rclk=1,寧波芋圓店,5.0,冰品飲料店,,, 100台北市中正區寧波西街76號,Plus Code: 2GJ8+2M 中正區 台北市,0,0,0,0,星期二、12:00 到 18:00; 星期三、12:00 到 18:00; 星期四、12:00 到 18:00; 星期五、12:00 到 18:00; 星期六、12:00 到 18:00; 星期日、休息; 星期一、12:00 到 18:00. 隱藏本週營業時間,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%8D%97%E6%98%8C%E8%A3%BD%E5%86%B0%E5%BB%A0/data=!4m7!3m6!1s0x3442a9991f919e53:0x833565353c926b52!8m2!3d25.030796!4d121.517133!16s%2Fg%2F1pzt__v12!19sChIJU56RH5mpQjQRUmuSPDVlNYM?authuser=0&hl=zh-TW&rclk=1,南昌製冰廠,3.3,冰廠,,, 100中正區寧波西街63巷9號,Plus Code: 2GJ8+8V 中正區 台北市,0,0,0,0,,, 0939 830 195,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%B5%B7%E5%AD%90%E5%AE%B6%E7%8F%88%E7%90%B2%EF%BD%9C%E5%AE%89%E9%9D%9C%E4%B8%8D%E9%99%90%E6%99%82%E5%92%96%E5%95%A1%E5%BA%97%EF%BC%88%E7%B1%8C%E5%82%99%E4%B8%AD%EF%BC%89/data=!4m7!3m6!1s0x3442a9f2f8cbc1dd:0x787707ff22f41cdb!8m2!3d25.0310734!4d121.5183285!16s%2Fg%2F11tjfr3v5f!19sChIJ3cHL-PKpQjQR2xz0Iv8Hd3g?authuser=0&hl=zh-TW&rclk=1,海子家珈琲｜安靜不限時咖啡店（籌備中）,,咖啡廳,,, 100台北市中正區寧波西街24-1號2樓,Plus Code: 2GJ9+C8 中正區 台北市,0,0,0,0,,https://www.instagram.com/uminoko_cafe/, 0958 793 892,暫時關閉,2022-11-29
0,https://www.google.com.tw/maps/place/Shake+Your+Dreams%EF%BC%81%E6%98%9F%E5%AF%A7%E5%BA%97/data=!4m7!3m6!1s0x3442a9b46206a85b:0xc43e158f559b3c76!8m2!3d25.0304149!4d121.5183113!16s%2Fg%2F11t5b11vm3!19sChIJW6gGYrSpQjQRdjybVY8VPsQ?authuser=0&hl=zh-TW&rclk=1,Shake Your Dreams！星寧店,5.0,早餐餐廳,,, 100台北市中正區寧波西街40巷14號,Plus Code: 2GJ9+58 中正區 台北市,1,0,0,0,,https://shake-your-dreams-xingnin.business.site/?utm_source=gmb&utm_medium=referral, 0939 937 234,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%97%A9%E5%AE%89%E5%A0%A1/data=!4m7!3m6!1s0x3442a9bd151daebf:0x159c563687d60216!8m2!3d25.0264451!4d121.5126124!16s%2Fg%2F11xd7m2xb!19sChIJv64dFb2pQjQRFgLWhzZWnBU?authuser=0&hl=zh-TW&rclk=1,早安堡,4.6,早餐餐廳,,, 100台北市中正區汀州路一段344號,Plus Code: 2GG7+H2 中正區 台北市,1,1,0,0,星期二、06:00 到 13:00; 星期三、06:00 到 13:00; 星期四、06:00 到 13:00; 星期五、06:00 到 13:00; 星期六、06:00 到 13:00; 星期日、06:00 到 13:00; 星期一、06:00 到 13:00. 隱藏本週營業時間,, 02 2303 1618,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%9E%97%E6%A3%AE%E7%B4%80%E5%BF%B5%E5%A0%82/data=!4m7!3m6!1s0x3442a998631e88b7:0xa6d4fba99a33896e!8m2!3d25.0298488!4d121.5149837!16s%2Fg%2F11fxvyryk0!19sChIJt4geY5ipQjQRbokzmqn71KY?authuser=0&hl=zh-TW&rclk=1,林森紀念堂,3.0,餐廳,,, 100台北市中正區寧波西街97號,Plus Code: 2GH7+WX 中正區 台北市,1,1,0,0,星期二、10:00 到 17:00; 星期三、10:00 到 17:00; 星期四、09:00 到 19:30; 星期五、09:00 到 19:30; 星期六、10:00 到 17:00; 星期日、10:00 到 17:00; 星期一、休息. 隱藏本週營業時間,,,,2022-11-29
0,https://www.google.com.tw/maps/place/%E6%9E%97%E5%AE%B6%E9%BA%B5%E9%A3%9F/data=!4m7!3m6!1s0x3442a991c997714b:0xa84b643bc03d26e0!8m2!3d25.0221193!4d121.524318!16s%2Fg%2F11b7w8qt5t!19sChIJS3GXyZGpQjQR4CY9wDtkS6g?authuser=0&hl=zh-TW&rclk=1,林家麵食,,中餐館,12,, 100台北市中正區汀州路二段277號,Plus Code: 2GCF+RP 中正區 台北市,0,0,0,0,星期二、11:00 到 20:00; 星期三、11:00 到 20:00; 星期四、11:00 到 20:00; 星期五、11:00 到 20:00; 星期六、11:00 到 20:00; 星期日、休息; 星期一、11:00 到 20:00. 隱藏本週營業時間,, 02 2368 5007,暫時關閉,2022-11-29
0,https://www.google.com.tw/maps/place/JSP%E5%91%B7%E5%B0%9A%E9%A3%BD/data=!4m7!3m6!1s0x3442a9b0be97144d:0xc94d72213b0b2d1e!8m2!3d25.0294382!4d121.5141267!16s%2Fg%2F11t1rv52qq!19sChIJTRSXvrCpQjQRHi0LOyFyTck?authuser=0&hl=zh-TW&rclk=1,JSP呷尚飽,5.0,早餐餐廳,,," No. 106, No. 7寧波西街中正區台北市100",Plus Code: 2GH7+QM 中正區 台北市,1,1,0,0,,, 02 2309 5501,,2022-11-29
0,https://www.google.com.tw/maps/place/%E7%8E%8B%E8%B2%B4%E5%8D%97%E5%8C%97%E7%B6%9C%E5%90%88%E7%A2%97%E7%B2%BF/data=!4m7!3m6!1s0x3442a9a4be0bdda5:0x538da58163ae8bc6!8m2!3d25.0304229!4d121.5073792!16s%2Fg%2F11nmfftb3t!19sChIJpd0LvqSpQjQRxouuY4GljVM?authuser=0&hl=zh-TW&rclk=1,王貴南北綜合碗粿,,,,, 100台北市中正區汀州路一段84號,Plus Code: 2GJ4+5X 中正區 台北市,0,0,0,0,星期二、休息; 星期三、09:00 到 17:00; 星期四、休息; 星期五、09:00 到 17:00; 星期六、休息; 星期日、休息; 星期一、09:00 到 17:00. 隱藏本週營業時間,, 0908 760 559,暫時關閉,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%BA%B7%E6%98%AF%E7%BE%8E(%E5%AF%A7%E6%B3%A2%E9%96%80%E5%B8%82)/data=!4m7!3m6!1s0x3442a9994997de6d:0x4a261a0239f1ac6f!8m2!3d25.0314235!4d121.5185738!16s%2Fg%2F1tfbff25!19sChIJbd6XSZmpQjQRb6zxOQIaJko?authuser=0&hl=zh-TW&rclk=1,康是美(寧波門市),3.7,藥房,15,, 10074台北市中正區寧波西街11號,Plus Code: 2GJ9+HC 中正區 台北市,0,0,0,0,星期二、08:00 到 22:00; 星期三、08:00 到 22:00; 星期四、08:00 到 22:00; 星期五、08:00 到 22:00; 星期六、08:00 到 22:00; 星期日、08:00 到 22:00; 星期一、08:00 到 22:00. 隱藏本週營業時間,https://shop.cosmed.com.tw/?utm_source=google&utm_medium=map, 02 2343 2427,,2022-11-29
0,https://www.google.com.tw/maps/place/Beauty+Salon+Terminal/data=!4m7!3m6!1s0x3442a9373ddec2c7:0x92f5918a71d1a03c!8m2!3d25.0273387!4d121.5109102!16s%2Fg%2F11rcvdz3s2!19sChIJx8LePTepQjQRPKDRcYqR9ZI?authuser=0&hl=zh-TW&rclk=1,Beauty Salon Terminal,5.0,理髮師,29,, 100台北市中正區寧波西街163號,Plus Code: 2GG6+W9 中正區 台北市,0,0,0,0,星期二、10:00 到 19:30; 星期三、10:00 到 19:30; 星期四、10:00 到 19:30; 星期五、10:00 到 19:30; 星期六、10:00 到 19:30; 星期日、休息; 星期一、10:00 到 19:30. 隱藏本週營業時間,, 02 2332 8368,,2022-11-29
0,https://www.google.com.tw/maps/place/%E4%B8%89%E7%99%BC%E5%8C%85%E5%AD%90%E9%A5%85%E9%A0%AD%E5%B0%88%E8%B3%A3%E5%BA%97/data=!4m7!3m6!1s0x3442a9974af3a6ef:0xe3b53e30ccf8e076!8m2!3d25.025031!4d121.5197124!16s%2Fg%2F1pzqc056l!19sChIJ76bzSpepQjQRduD4zDA-teM?authuser=0&hl=zh-TW&rclk=1,三發包子饅頭專賣店,4.2,中式包點店,96,$, 100台北市中正區汀州路二段135號,Plus Code: 2GG9+2V 中正區 台北市,0,1,0,0,星期二、07:00 到 19:00; 星期三、07:00 到 19:00; 星期四、07:00 到 19:00; 星期五、07:00 到 19:00; 星期六、07:00 到 19:00; 星期日、07:00 到 17:00; 星期一、休息. 隱藏本週營業時間,, 02 2362 0098,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%A4%A7%E6%85%B6%E9%A4%90%E9%A3%B2%E8%A8%AD%E5%82%99%E8%A1%8C/data=!4m7!3m6!1s0x3442a9bd9c232c9d:0xe821df9824098bc4!8m2!3d25.0286984!4d121.5119087!16s%2Fg%2F1pzsb5b77!19sChIJnSwjnL2pQjQRxIsJJJjfIeg?authuser=0&hl=zh-TW&rclk=1,大慶餐飲設備行,4.2,廚房用品店,98,, 10079台北市中正區寧波西街176號,Plus Code: 2GH6+FQ 中正區 台北市,0,0,0,1,星期二、10:00 到 18:30; 星期三、10:00 到 18:30; 星期四、10:00 到 18:30; 星期五、10:00 到 19:00; 星期六、休息; 星期日、休息; 星期一、10:00 到 18:30. 隱藏本週營業時間,https://shopee.tw/t23045188, 02 2304 5188,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%8A%B1%E8%AA%9E%E8%BB%92%E5%92%96%E5%95%A1%E5%B1%8B/data=!4m7!3m6!1s0x3442a9986058e73b:0xf25d60fced8a631b!8m2!3d25.0296622!4d121.5154808!16s%2Fg%2F11g_93v0_!19sChIJO-dYYJipQjQRG2OK7fxgXfI?authuser=0&hl=zh-TW&rclk=1,花語軒咖啡屋,,咖啡廳,,, 100台北市中正區重慶南路三段1-1號,Plus Code: 2GH8+V5 中正區 台北市,0,0,0,0,,,,暫時關閉,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%8B%A5%E8%91%89%E4%B9%8B%E5%B9%B4/data=!4m7!3m6!1s0x3442a9b3a07e35ab:0xad710083591e460!8m2!3d25.0264105!4d121.5127283!16s%2Fg%2F11ryskc378!19sChIJqzV-oLOpQjQRYOSRNQgQ1wo?authuser=0&hl=zh-TW&rclk=1,若葉之年,5.0,精品店,24,, 100台北市中正區汀州路一段350之3號1樓,Plus Code: 2GG7+H3 中正區 台北市,0,0,1,0,星期二、12:00 到 19:00; 星期三、12:00 到 19:00; 星期四、12:00 到 19:00; 星期五、12:00 到 19:00; 星期六、12:00 到 19:00; 星期日、休息; 星期一、12:00 到 19:00. 隱藏本週營業時間,https://www.facebook.com/new.leaf.tw, 0902 023 503,,2022-11-29
0,https://www.google.com.tw/maps/place/%E9%83%BD%E5%B8%82%E7%A9%BA%E9%96%93%E6%9B%B8%E9%A6%99%E5%BA%AD%E5%9C%92%E5%92%96%E5%95%A1%E5%BA%97/data=!4m7!3m6!1s0x3442a99ec1c388cd:0xe81193e9aaaa1e61!8m2!3d25.0332527!4d121.5181704!16s%2Fg%2F1tqfz0fn!19sChIJzYjDwZ6pQjQRYR6qqumTEeg?authuser=0&hl=zh-TW&rclk=1,都市空間書香庭園咖啡店,,咖啡廳,,, 100台北市中正區羅斯福路一段13號,Plus Code: 2GM9+87 中正區 台北市,0,0,0,0,星期二、10:30 到 20:00; 星期三、10:30 到 20:00; 星期四、10:30 到 20:00; 星期五、10:30 到 20:00; 星期六、10:30 到 20:00; 星期日、10:30 到 20:00; 星期一、10:30 到 20:00. 隱藏本週營業時間,,,暫時關閉,2022-11-29
0,https://www.google.com.tw/maps/place/Saturn+Landing+Turkish+Coffee+%E5%AE%A2%E5%AE%B6%E5%85%AC%E5%9C%92%E5%BA%97/data=!4m7!3m6!1s0x3442a97904742761:0x1628d2d8e151ebdf!8m2!3d25.0201295!4d121.5253263!16s%2Fg%2F11s90qv9mk!19sChIJYSd0BHmpQjQR3-tR4djSKBY?authuser=0&hl=zh-TW&rclk=1,Saturn Landing Turkish Coffee 客家公園店,5.0,咖啡廳,24,, 100050台北市中正區汀州路三段2號,Plus Code: 2GCG+34 中正區 台北市,1,1,0,1,星期二、09:30 到 17:30; 星期三、09:30 到 17:30; 星期四、09:30 到 17:30; 星期五、09:30 到 17:30; 星期六、09:30 到 17:30; 星期日、09:30 到 17:30; 星期一、休息. 隱藏本週營業時間,https://www.facebook.com/saturnlandinghakkapark, 0933 739 919,,2022-11-29
0,https://www.google.com.tw/maps/place/%E8%80%81%E8%B3%B4%E8%8C%B6%E6%A3%A7%E5%8F%B0%E5%8C%97%E5%AF%A7%E6%B3%A2%E5%BA%97/data=!4m7!3m6!1s0x3442a985838334ab:0x51fd382ee9c83304!8m2!3d25.0310174!4d121.5178631!16s%2Fg%2F11lm0sdjhw!19sChIJqzSDg4WpQjQRBDPI6S44_VE?authuser=0&hl=zh-TW&rclk=1,老賴茶棧台北寧波店,,,74,$, 100台北市中正區寧波西街45號,Plus Code: 2GJ9+C4 中正區 台北市,0,0,0,0,星期二、10:30 到 22:00; 星期三、10:30 到 22:00; 星期四、10:30 到 22:00; 星期五、10:30 到 22:00; 星期六、10:30 到 22:00; 星期日、10:30 到 22:00; 星期一、10:30 到 22:00. 隱藏本週營業時間,https://www.facebook.com/%E8%80%81%E8%B3%B4%E8%8C%B6%E6%A3%A7%E5%8F%B0%E5%8C%97%E5%AF%A7%E6%B3%A2%E5%BA%97-102227671759674, 02 2396 6833,永久停業,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%85%83%E6%B3%89%E5%B0%88%E6%94%B6%E9%A4%90%E5%BB%B3%E5%99%A8%E5%85%B7/data=!4m7!3m6!1s0x3442a9bd68740e6d:0x826b6080d0dec428!8m2!3d25.0262335!4d121.5134257!16s%2Fg%2F11f0kxj742!19sChIJbQ50aL2pQjQRKMTe0IBga4I?authuser=0&hl=zh-TW&rclk=1,元泉專收餐廳器具,4.4,餐廳用品店,,, 100台北市中正區汀州路一段378號,Plus Code: 2GG7+F9 中正區 台北市,1,0,0,1,星期二、10:00 到 19:00; 星期三、10:00 到 19:00; 星期四、10:00 到 19:00; 星期五、10:00 到 19:00; 星期六、10:00 到 19:00; 星期日、休息; 星期一、10:00 到 19:00. 隱藏本週營業時間,, 02 2307 0226,,2022-11-29
0,https://www.google.com.tw/maps/place/%E5%B0%8F%E6%98%AD%E6%97%A9%E9%A4%90%E5%BA%97/data=!4m7!3m6!1s0x3442a998faf556f9:0xebf6dec3b166d257!8m2!3d25.030202!4d121.5164199!16s%2Fg%2F11bz_1qpcn!19sChIJ-Vb1-pipQjQRV9JmscPe9us?authuser=0&hl=zh-TW&rclk=1,小昭早餐店,4.2,早餐餐廳,101,, 100台北市中正區牯嶺街41-2號,Plus Code: 2GJ8+3H 中正區 台北市,1,1,0,1,星期二、05:30 到 12:30; 星期三、05:30 到 12:30; 星期四、05:30 到 12:30; 星期五、05:30 到 12:30; 星期六、06:00 到 12:00; 星期日、06:00 到 12:00; 星期一、05:30 到 12:30. 隱藏本週營業時間,, 02 2322 4742,,2022-11-29
0,https://www.google.com.tw/maps/place/%E9%9A%86%E5%AE%89%E9%A4%90%E9%A3%B2%E8%A8%AD%E5%82%99/data=!4m7!3m6!1s0x3442a9bd5d5d7c5b:0xc4721d854827b50c!8m2!3d25.02642!4d121.513536!16s%2Fg%2F11c3q38pzz!19sChIJW3xdXb2pQjQRDLUnSIUdcsQ?authuser=0&hl=zh-TW&rclk=1,隆安餐飲設備,4.8,餐廳用品店,,, 100台北市中正區汀州路一段273號,Plus Code: 2GG7+HC 中正區 台北市,0,0,0,0,星期二、10:00 到 21:30; 星期三、10:00 到 21:30; 星期四、10:00 到 21:30; 星期五、10:00 到 21:30; 星期六、10:00 到 21:30; 星期日、休息; 星期一、10:00 到 21:30. 隱藏本週營業時間,http://www.we-sogo.tw/c1/a23045665, 02 2304 5665,,2022-11-29
